Farmer_ID,Crop,Yield,Temperature,Inventory,Pesticide,Price
F02783,other pome fruits,1333.3,29.8075,24.0,40.04,5415.0
F02784,asparagus,1625.0,27.999,21.0,64.15,8460.0
F02785,sisal raw,536.0,17.1825,2.0,40.87,7650.0
F02786,pineapples,29431.0,24.8402,2.0,39.76,4200.0
F02787,citrus fruit total,15614.9,26.1055,14.0,60.07,4085.0
F02788,green garlic,7490.7,34.8981,8.0,67.6,7630.0
F02789,vanilla raw,194.2,19.6671,4.0,18.23,1670.0
F02790,areca nuts,980.3,34.7609,38.0,48.88,1240.0
F02791,rape or colza seed,1176.7,28.0764,24.0,53.4,5300.0
F02792,treenuts total,328.1,30.072,38.0,12.92,4000.0
F02793,raw milk of goats,292.0,27.9348,36.0,49.85,4630.0
F02794,soya beans,1144.8,23.8748,7.0,69.98,3000.0
F02795,string beans,12420.7,27.5136,23.0,69.11,5751.0
F02796,poppy seed,1083.1,28.9186,48.0,23.05,6901.0
F02797,raw hides and skins of sheep or lambs,7.0,29.8304,5.0,56.25,2196.0
F02798,green garlic,8297.8,19.1346,26.0,15.51,8160.0
F02799,other pulses n e c,562.7,28.9636,42.0,25.88,1600.0
F02800,tangerines mandarins clementines,1128.3,27.9277,4.0,33.7,5851.0
F02801,dates,30440.8,25.6322,40.0,64.59,5710.0
F02802,pomelos and grapefruits,18080.9,28.9732,10.0,51.02,6469.0
F02803,okra,10000.0,24.8973,28.0,32.7,3700.0
F02804,rye,5535.3,31.2048,2.0,42.12,7730.0
F02805,sugar beet,20885.8,40.6601,4.0,63.57,15200.0
F02806,tea leaves,8939.1,15.3247,62.0,64.94,5899.0
F02807,pepper raw,605.2,18.1791,4.0,65.15,7050.0
F02808,edible roots and tubers with high starch or inulin content n e c fresh,7661.2,28.3333,2.0,39.17,1800.0
F02809,cabbages,23960.3,26.3986,14.0,57.79,6500.0
F02810,mustard,1189.0,22.0278,54.0,44.3,5500.0
F02811,agave fibres raw n e c,956.0,23.626,8.0,39.64,2335.0
F02812,cabbage,11829.2,21.2131,20.0,54.96,2000.0
F02813,other berries and fruits of the genus vaccinium n e c,5000.0,23.5588,9.0,61.95,2850.0
F02814,other nuts in shell n e c,0.0,31.5621,10.0,16.48,1785.0
F02815,avocados,5737.1,28.3333,18.0,13.06,5820.0
F02816,cow peas dry,3380.5,25.2347,2.0,53.28,2474.0
F02817,other berries and fruits of the genus vaccinium n e c,3066.6,33.2345,21.0,19.75,4500.0
F02818,sugar crops primary,98519.3,25.9402,6.0,46.54,4246.0
F02819,ramie raw or retted,2170.7,29.503,28.0,13.49,4460.0
F02820,edible roots and tubers with high starch or inulin content n e c fresh,11812.4,24.173,30.0,60.4,6120.0
F02821,avocados,7014.4,25.376,18.0,31.69,5655.0
F02822,raw milk of cattle,69906.0,22.7127,26.0,49.97,2560.0
F02823,ginger,1111.1,23.3357,24.0,40.19,3110.0
F02824,ginger raw,4711.4,27.1051,33.0,10.26,2520.0
F02825,coconut,1094.2,28.3575,16.0,29.65,9910.0
F02826,cauliflower,3952.1,25.4994,4.0,26.63,1355.0
F02827,groundnut,424.9,33.5615,68.0,41.9,4200.0
F02828,mangoes guavas and mangosteens,7544.5,17.1825,2.0,66.82,4300.0
F02829,pigeonpeas,5760.3,27.3353,23.0,16.09,1105.0
F02830,hop cones,2492.3,25.6217,6.0,17.47,6200.0
F02831,rice,299.1,21.5871,20.0,44.86,4130.0
F02832,barley,2163.4,25.6896,2.0,69.51,800.0
F02833,other fibre crops raw n e c,203.9,30.072,2.0,46.07,2690.0
F02834,flax raw or retted,250.0,29.1483,50.0,53.78,1600.0
F02835,nutmeg mace cardamoms raw,369.8,11.1899,14.0,50.14,2180.0
F02836,other fruits n e c,21607.6,25.5194,4.0,20.48,2900.0
F02837,treenuts total,2502.2,18.0713,2.0,35.75,5200.0
F02838,broad beans and horse beans dry,2404.0,31.129,10.0,19.22,2765.0
F02839,papayas,10804.7,21.0194,14.0,52.24,5450.0
F02840,taro,5046.6,23.0897,15.0,26.38,4130.0
F02841,raw hides and skins of goats or kids,18.0,27.7427,7.0,41.12,3000.0
F02842,peppermint spearmint,16901.4,28.568,23.0,46.52,2155.0
F02843,string beans,728.2,28.8263,14.0,57.64,6900.0
F02844,taro,7110.5,24.3353,30.0,42.61,3350.0
F02845,string beans,10206.2,21.8052,10.0,30.6,18600.0
F02846,castor oil seeds,651.0,21.4761,14.0,43.32,2100.0
F02847,grape,11605.9,21.119,6.0,43.24,2371.0
F02848,true hemp raw or retted,1000.0,28.6916,2.0,15.6,6880.0
F02849,maize,3378.2,22.8056,4.0,56.21,2180.0
F02850,onions and shallots green,7863.5,19.5431,18.0,53.01,5950.0
F02851,rape or colza seed,2350.4,26.0538,15.0,16.07,1700.0
F02852,raw milk of camel,3027.0,35.8986,28.0,21.26,6591.0
F02853,tomatoes,14468.2,24.9146,28.0,19.4,4036.0
F02854,pulses total,1559.9,25.0756,10.0,13.24,4000.0
F02855,coffee,2270.0,27.9237,6.0,33.42,5950.0
F02856,other pome fruits,4142.4,24.6923,2.0,13.11,8980.0
F02857,taro,18974.0,17.1369,10.0,64.83,4460.0
F02858,other pulses n e c,992.8,28.8941,54.0,54.44,5411.0
F02859,raw milk of sheep,677.0,32.7977,38.0,49.92,2020.0
F02860,barley,1663.2,28.5782,9.0,49.77,1450.0
F02861,raw hides and skins of cattle,229.0,23.3913,24.0,16.2,6194.0
F02862,taro,7124.9,31.2119,3.0,42.81,6140.0
F02863,melonseed,653.5,30.2016,2.0,32.44,4200.0
F02864,tallowtree seeds,2470.4,24.4159,18.0,32.02,5970.0
F02865,dates,2747.1,30.3372,4.0,38.71,2552.0
F02866,carrot,5894.6,29.1483,22.0,28.73,2250.0
F02867,jute raw or retted,2562.9,19.4462,22.0,30.96,2410.0
F02868,cantaloupes and other melons,12864.1,29.0316,4.0,13.9,5418.0
F02869,orange,87798.7,15.6321,23.0,55.66,2845.0
F02870,mango,10000.0,27.553,14.0,64.98,4600.0
F02871,mungbean,59222.7,28.609,2.0,38.75,4891.0
F02872,other vegetables fresh n e c,9856.3,28.1746,23.0,10.9,5450.0
F02873,potatoes,16985.8,30.7646,50.0,17.23,3200.0
F02874,pears,7568.7,24.8637,22.0,30.78,1220.0
F02875,pulses total,765.4,25.7945,4.0,26.28,6125.0
F02876,pomelos and grapefruits,14898.6,23.6,8.0,27.08,4241.0
F02877,mangoes guavas and mangosteens,7122.2,29.3695,26.0,21.29,4000.0
F02878,eggplants,28766.7,26.8153,13.0,55.39,5415.0
F02879,olives,900.6,41.1866,2.0,53.87,8410.0
F02880,apple,13698.9,22.4431,2.0,25.2,7530.0
F02881,green garlic,5209.8,27.6852,13.0,58.59,570.0
F02882,eggs from other birds in shell fresh n e c,36.0,21.4528,26.0,61.87,715.0
F02883,locust beans,2113.0,22.7708,9.0,34.14,1900.0
F02884,coconuts in shell,1312.8,24.7463,20.0,11.49,2580.0
F02885,mothbeans,1198.9,28.568,7.0,22.12,5000.0
F02886,oats,1444.4,23.593,66.0,68.45,6575.0
F02887,raw hides and skins of goats or kids,44.0,25.7267,10.0,36.36,2404.0
F02888,sweet potatoes,10284.9,18.0514,2.0,51.8,2280.0
F02889,cloves raw,236.0,26.3105,5.0,57.37,3845.0
F02890,spinach,20648.3,22.0858,36.0,13.28,2580.0
F02891,almonds in shell,3208.2,33.3614,25.0,66.16,5640.0
F02892,peppermint spearmint,16518.3,27.7632,11.0,44.41,14000.0
F02893,sesame seed,202.9,24.3263,23.0,53.07,1570.0
F02894,wheat,1215.8,22.0846,9.0,59.75,2970.0
F02895,gooseberries,5200.7,25.2041,13.0,65.79,7426.0
F02896,oats,2255.7,27.9624,5.0,58.11,3850.0
F02897,kidneybeans,2351.0,21.5934,8.0,25.25,4000.0
F02898,plantains and cooking bananas,782.2,28.0591,16.0,23.67,5000.0
F02899,mango,996.1,35.6363,5.0,19.69,2350.0
F02900,melonseed,140.1,26.4529,27.0,24.84,6430.0
F02901,other sugar crops n e c,11329.7,23.2808,2.0,10.03,6150.0
F02902,sugar cane,72572.7,23.2493,10.0,19.54,2627.0
F02903,millet,671.2,26.8194,20.0,57.42,4892.0
F02904,potatoes,22651.6,23.5265,6.0,19.91,5400.0
F02905,cashew nuts in shell,418.6,24.873,6.0,21.58,5827.0
F02906,sesame seed,518.7,26.128,22.0,69.62,7784.0
F02907,chillies and peppers green,20638.9,25.331,2.0,12.02,2516.0
F02908,raw milk of camel,3984.0,26.5084,3.0,11.09,2300.0
F02909,cucumbers and gherkins,14858.3,28.3333,18.0,53.87,1560.0
F02910,watermelon,49543.2,26.2752,38.0,28.12,25400.0
F02911,anise badian coriander cumin caraway fennel and juniper berries raw,3144.5,20.1914,2.0,65.65,2160.0
F02912,hazelnuts in shell,914.9,28.8321,12.0,31.09,13300.0
F02913,other sugar crops n e c,13099.4,28.7527,8.0,48.04,6415.0
F02914,grape,15532.4,11.7976,27.0,55.74,5700.0
F02915,cashewapple,5315.3,29.8407,38.0,49.33,4300.0
F02916,sugar crops primary,58094.7,18.0503,5.0,37.37,5805.0
F02917,chickpea,84660.0,20.6277,50.0,15.49,28000.0
F02918,mungbean,9994.3,27.0147,3.0,42.73,5000.0
F02919,cocoa beans,470.4,24.1318,11.0,28.42,2451.0
F02920,other tropical fruits n e c,4849.1,42.1347,5.0,18.59,2130.0
F02921,millet,1238.1,18.7265,27.0,51.17,7300.0
F02922,cinnamon and cinnamon tree flowers raw,357.2,24.6774,22.0,64.92,10400.0
F02923,coconuts in shell,9129.4,23.1579,3.0,57.96,4180.0
F02924,onions and shallots dry,28135.8,30.9969,2.0,56.62,5000.0
F02925,raw milk of sheep,260.0,17.1701,2.0,38.61,4175.0
F02926,raw hides and skins of cattle,220.0,17.485,2.0,69.64,1180.0
F02927,chickpea,1336.4,18.3695,56.0,49.31,2700.0
F02928,pepper raw,10142.7,26.1387,17.0,58.57,1950.0
F02929,mungbean,51285.7,28.3629,23.0,66.16,2552.0
F02930,figs,1038.0,19.1629,2.0,24.2,2040.0
F02931,unmanufactured tobacco,1651.1,27.5149,52.0,22.74,3850.0
F02932,green gram,3212.5,27.2904,4.0,11.56,6100.0
F02933,peaches and nectarines,3354.7,21.7248,24.0,61.11,4770.0
F02934,yautia,11748.0,29.6505,11.0,40.37,2350.0
F02935,plantains and cooking bananas,3487.2,24.0668,6.0,66.08,8900.0
F02936,blueberries,7289.9,27.9497,120.0,10.33,6850.0
F02937,wheat,2526.5,22.0461,28.0,13.92,2799.0
F02938,chillies and peppers green,20176.8,25.058,8.0,25.36,3000.0
F02939,mixed grain,1851.9,23.1265,23.0,62.4,3050.0
F02940,tung nuts,890.7,32.1775,7.0,50.43,1075.0
F02941,carrot,6615.4,24.9704,28.0,65.5,1350.0
F02942,fibre crops fibre equivalent,792.6,27.5644,104.0,22.04,1708.0
F02943,plantains and cooking bananas,1927.5,17.9278,2.0,32.67,3975.0
F02944,plums and sloes,16640.1,27.6726,40.0,35.95,1800.0
F02945,raw milk of buffalo,11704.0,43.302,9.0,42.54,8280.0
F02946,other tropical fruits n e c,6106.9,35.0936,5.0,10.27,5400.0
F02947,pyrethrum dried flowers,415.1,22.2753,2.0,33.27,7201.0
F02948,cantaloupes and other melons,52000.0,27.3222,16.0,43.24,4100.0
F02949,carrots and turnips,59062.3,29.7842,24.0,46.86,2540.0
F02950,coffee,16484.1,26.1388,6.0,22.02,3475.0
F02951,broad beans and horse beans dry,500.0,24.3556,11.0,47.56,21000.0
F02952,flax raw or retted,895.3,33.4127,36.0,65.45,4900.0
F02953,other pome fruits,7321.8,22.484,6.0,42.46,7210.0
F02954,taro,5787.6,19.5432,22.0,38.86,7155.0
F02955,other nuts in shell n e c,1406.2,26.1438,2.0,67.38,4300.0
F02956,edible roots and tubers with high starch or inulin content n e c fresh,6732.2,35.7878,66.0,53.21,1705.0
F02957,raw hides and skins of sheep or lambs,40.0,21.4912,23.0,10.25,2480.0
F02958,pomelos and grapefruits,8378.3,27.0767,4.0,39.36,10080.0
F02959,yautia,10469.1,25.6274,27.0,48.75,4200.0
F02960,milk total,20999.0,29.7515,2.0,54.31,2440.0
F02961,ramie raw or retted,3919.6,27.322,26.0,29.18,5500.0
F02962,almonds in shell,740.4,27.2743,22.0,11.3,3032.0
F02963,sisal raw,701.8,34.1772,2.0,61.48,7200.0
F02964,other oil seeds n e c,1714.6,20.2802,2.0,26.5,5800.0
F02965,cauliflowers and broccoli,38858.0,32.6113,40.0,51.8,2575.0
F02966,chillies and peppers dry raw,782.9,26.6635,11.0,26.84,2370.0
F02967,cashew nuts in shell,663.7,27.5359,2.0,12.55,4111.0
F02968,sisal raw,934.1,28.6546,11.0,36.49,7250.0
F02969,mixed grain,2993.3,22.3187,28.0,49.35,6800.0
F02970,vetches,287.7,34.0368,5.0,15.09,2155.0
F02971,garlic,591.5,31.7505,27.0,28.64,6000.0
F02972,garlic,42030.9,24.8891,32.0,47.6,3300.0
F02973,lupins,1593.7,22.8833,3.0,49.41,8020.0
F02974,pistachios in shell,2719.0,28.7527,16.0,23.3,6080.0
F02975,safflower seed,719.1,26.4911,14.0,60.3,2400.0
F02976,yams,16607.3,33.3698,2.0,37.83,4258.0
F02977,sugar beet,30611.4,23.3591,2.0,25.64,6400.0
F02978,sugar beet,48967.5,23.0866,11.0,39.41,670.0
F02979,triticale,1994.8,25.6097,9.0,11.19,9000.0
F02980,true hemp raw or retted,5170.2,22.9135,4.0,48.0,5850.0
F02981,olives,6272.2,26.0224,9.0,56.92,4750.0
F02982,raw milk of sheep,704.0,25.6659,120.0,55.3,5600.0
F02983,other pulses n e c,867.6,18.7593,30.0,65.45,45040.0
F02984,millet,706.5,28.8958,6.0,48.89,800.0
F02985,cucumbers and gherkins,46094.7,24.147,18.0,14.27,3500.0
F02986,raspberries,13289.2,24.8824,3.0,39.34,4300.0
F02987,currants,3840.0,29.1705,28.0,16.14,2400.0
F02988,cocoa beans,469.5,26.7172,2.0,39.05,3400.0
F02989,currants,5806.5,31.1105,4.0,46.19,2330.0
F02990,rape or colza seed,1330.0,35.3288,3.0,54.88,2800.0
F02991,green corn,9757.0,25.6658,23.0,28.73,5195.0
F02992,eggplants,74396.9,31.4845,20.0,18.29,2798.0
F02993,other vegetables fresh n e c,11209.7,25.5496,54.0,49.52,2161.0
F02994,agave fibres raw n e c,597.4,23.0895,18.0,26.33,6800.0
F02995,plantains and cooking bananas,20713.0,21.1401,4.0,60.86,6880.0
F02996,lentils dry,1467.8,20.1099,38.0,54.31,6247.0
F02997,other sugar crops n e c,7194.5,29.5875,68.0,12.45,2200.0
F02998,lettuce and chicory,18309.2,26.723,16.0,67.35,1500.0
F02999,kidneybeans,8000.0,19.6347,48.0,58.51,4065.0
F03000,other tropical fruits n e c,1249.9,24.1219,12.0,36.8,2715.0
F03001,quinoa,1803.3,26.2603,6.0,61.59,2833.0
F03002,coffee green,547.3,24.3277,10.0,38.2,3990.0
F03003,barley,4039.8,32.8632,12.0,24.8,3161.0
F03004,karite nuts,1731.2,29.1431,2.0,66.81,7835.0
F03005,muskmelon,9775.0,29.1705,144.0,39.32,2700.0
F03006,other fibre crops raw n e c,10766.5,23.5001,16.0,24.69,4700.0
F03007,other stimulant spice and aromatic crops n e c,995.9,26.2831,18.0,37.16,3011.0
F03008,ginger,3801.3,23.2024,24.0,69.93,4040.0
F03009,sunflower seed,2490.4,19.6783,4.0,31.13,9150.0
F03010,edible roots and tubers with high starch or inulin content n e c fresh,13770.2,24.8062,38.0,66.38,5500.0
F03011,soybean,4790.7,26.1793,21.0,11.43,4260.0
F03012,garlic,1026.0,18.0514,2.0,27.48,21501.0
F03013,wheat,2546.5,18.3156,6.0,22.76,2760.0
F03014,cocoa beans,400.0,40.0044,66.0,28.21,4201.0
F03015,nutmeg mace cardamoms raw,402.0,20.2777,5.0,42.84,1970.0
F03016,ginger,1084.0,29.6673,44.0,31.0,88040.0
F03017,raw hides and skins of buffaloes,315.0,24.9036,10.0,47.71,900.0
F03018,beans dry,1911.0,16.4334,38.0,26.24,7500.0
F03019,pomelos and grapefruits,11052.7,24.4911,12.0,39.26,2399.0
F03020,gur,2882.4,20.4168,26.0,12.21,3543.0
F03021,cranberries,24214.2,25.764,5.0,20.49,2150.0
F03022,green gram,47143.2,25.7629,3.0,37.06,6800.0
F03023,cassava leaves,10000.0,26.1388,3.0,59.84,7140.0
F03024,brinjal,4800.0,17.3349,2.0,52.47,910.0
F03025,apricots,2846.8,27.8242,18.0,10.33,3105.0
F03026,cassava leaves,10000.0,29.9435,18.0,25.8,840.0
F03027,banana,6762.8,26.3354,34.0,11.8,2700.0
F03028,almonds in shell,1427.2,25.9495,22.0,18.41,2454.0
F03029,cashew nuts in shell,1091.4,31.8521,11.0,28.51,3950.0
F03030,sugar cane,35352.2,25.0087,6.0,68.79,8440.0
F03031,oil palm fruit,13922.6,24.2161,10.0,68.06,10400.0
F03032,lupins,1116.6,28.5782,4.0,42.81,7650.0
F03033,vanilla raw,275.3,23.3961,4.0,42.63,18240.0
F03034,tung nuts,2638.5,21.8117,46.0,48.67,2565.0
F03035,tallowtree seeds,2470.4,25.832,7.0,64.72,3080.0
F03036,other fruits n e c,4293.0,25.1901,24.0,67.71,6720.0
F03037,mungbean,30.0,28.8808,15.0,43.56,2901.0
F03038,bhindi,3350.2,29.1938,14.0,10.06,3200.0
F03039,peas green,6224.4,20.5134,2.0,21.82,2221.0
F03040,chickpea,638.4,19.371,24.0,26.72,2575.0
F03041,other fruits n e c,5112.0,27.5591,26.0,65.68,2775.0
F03042,cereals primary,5501.9,41.1866,5.0,33.92,8050.0
F03043,locust beans,2118.1,31.8521,9.0,56.92,6830.0
F03044,melonseed,364.9,22.491,4.0,66.95,9500.0
F03045,persimmons,3484.6,28.5701,7.0,27.75,2265.0
F03046,linseed,1360.6,28.7649,10.0,54.13,4713.0
F03047,raw hides and skins of sheep or lambs,28.0,29.8733,8.0,51.61,2210.0
F03048,agave fibres raw n e c,414.4,30.285,2.0,16.2,2730.0
F03049,oats,3013.0,31.5336,2.0,34.25,2815.0
F03050,pears,12894.7,27.4585,104.0,10.18,1050.0
F03051,orange,38225.3,10.0108,2.0,50.53,2645.0
F03052,bambara beans dry,383.7,27.6852,2.0,62.6,3020.0
F03053,sugar crops primary,50682.0,32.238,10.0,24.17,5678.0
F03054,quinces,6963.1,25.4079,6.0,37.11,2425.0
F03055,carrot,22263.8,34.3733,6.0,38.52,1285.0
F03056,cocoa beans,296.8,24.4435,56.0,19.86,835.0
F03057,mungbean,5437.2,27.9303,68.0,45.47,1220.0
F03058,hempseed,472.9,26.8153,10.0,44.04,8940.0
F03059,mangoes guavas and mangosteens,35465.4,23.3572,28.0,54.13,4291.0
F03060,eggplants,18351.5,28.2851,4.0,20.82,8800.0
F03061,pigeonpeas,3489.7,20.8934,5.0,28.0,5350.0
F03062,pistachios in shell,811.0,42.3941,14.0,34.01,4190.0
F03063,kapok fruit,1619.0,28.6956,66.0,43.41,4500.0
F03064,chicory roots,5872.8,35.2146,48.0,23.32,6469.0
F03065,onions and shallots green,21042.7,22.7786,14.0,42.06,7450.0
F03066,chick peas dry,904.7,28.6546,5.0,23.31,4100.0
F03067,oilcrops oil equivalent,964.7,27.8403,2.0,63.36,2245.0
F03068,orange,7395.5,30.2558,2.0,46.19,6125.0
F03069,orange,11632.1,22.3551,24.0,34.52,7241.0
F03070,other stimulant spice and aromatic crops n e c,1098.2,24.3712,19.0,17.25,4800.0
F03071,hop cones,1714.3,21.1934,4.0,20.43,4185.0
F03072,karite nuts,4384.1,23.5794,23.0,55.64,2000.0
F03073,pears,10794.4,24.164,18.0,36.1,2640.0
F03074,lentils dry,579.1,28.385,26.0,32.89,8540.0
F03075,raw hides and skins of cattle,188.0,25.3422,32.0,62.21,5400.0
F03076,bambara beans dry,691.7,24.7125,16.0,68.94,6341.0
F03077,edible roots and tubers with high starch or inulin content n e c fresh,6641.1,22.9236,4.0,47.11,3609.0
F03078,eggs from other birds in shell fresh n e c,167.0,32.3952,23.0,41.5,2238.0
F03079,mothbeans,7042.7,27.1051,9.0,16.29,5700.0
F03080,oilcrops cake equivalent,910.9,25.949,2.0,64.34,6011.0
F03081,cherries,6464.1,23.5265,8.0,23.52,2700.0
F03082,roots and tubers total,15377.8,28.2349,8.0,11.7,5700.0
F03083,pyrethrum dried flowers,443.4,22.4605,11.0,69.62,3000.0
F03084,natural rubber in primary forms,915.5,20.4508,5.0,28.35,3925.0
F03085,fonio,742.9,28.6141,4.0,41.16,6375.0
F03086,raspberries,2750.0,23.8974,8.0,53.24,2250.0
F03087,cauliflower,13347.6,24.7463,13.0,54.04,860.0
F03088,peaches and nectarines,11825.1,41.3133,44.0,49.94,7100.0
F03089,cranberries,2013.0,22.6305,14.0,17.13,2150.0
F03090,sugar cane,68743.4,30.0263,16.0,48.05,5800.0
F03091,cauliflowers and broccoli,20386.1,31.4845,26.0,48.62,12375.0
F03092,chickpea,709.7,17.2577,68.0,24.69,5611.0
F03093,poppy seed,730.8,17.025,13.0,35.1,2500.0
F03094,abaca manila hemp raw,154.7,23.502,13.0,37.53,4600.0
F03095,fruit primary,12384.4,23.2862,52.0,66.47,2405.0
F03096,garlic,1625.1,28.0094,10.0,20.0,11450.0
F03097,broad beans and horse beans dry,2021.2,26.4231,4.0,14.01,4325.0
F03098,cranberries,2730.2,21.1148,2.0,65.48,6000.0
F03099,orange,38259.7,30.7212,2.0,48.19,5500.0
F03100,pyrethrum dried flowers,424.9,24.164,8.0,30.73,1630.0
F03101,papayas,343671.0,23.4382,2.0,18.79,2440.0
F03102,raw milk of sheep,457.0,25.0835,50.0,23.3,4750.0
F03103,pigeonpeas,2776.3,19.5431,10.0,47.85,1700.0
F03104,carrots and turnips,21099.0,30.9969,8.0,15.44,11200.0
F03105,pyrethrum dried flowers,258.6,33.6477,18.0,18.49,2460.0
F03106,fonio,646.2,29.3459,6.0,20.74,6260.0
F03107,raw milk of cattle,28199.0,21.5416,6.0,33.45,5655.0
F03108,peppermint spearmint,3015.8,27.7458,10.0,22.27,4920.0
F03109,chicory roots,39835.8,26.5272,18.0,32.68,7000.0
F03110,locust beans,2283.0,23.4626,16.0,11.61,6185.0
F03111,chillies and peppers green,10206.6,22.3651,23.0,29.43,6490.0
F03112,cow peas dry,605.5,18.2541,98.0,24.05,3001.0
F03113,garlic,12929.5,19.2889,20.0,41.49,19775.0
F03114,hop cones,1737.2,18.9803,3.0,59.13,8650.0
F03115,cotton,7483.2,24.4385,14.0,40.61,7190.0
F03116,raw milk of goats,1086.0,21.1985,2.0,47.74,2151.0
F03117,sugar cane,57361.9,20.7695,9.0,20.11,6212.0
F03118,hen eggs in shell fresh,38636.0,25.2041,4.0,28.62,6171.0
F03119,potatoes,15000.0,27.8133,2.0,21.55,5300.0
F03120,barley,2679.7,34.1644,14.0,35.16,2480.0
F03121,soybean,523.7,29.3238,2.0,45.41,3720.0
F03122,chickpea,38614.7,20.1187,2.0,57.84,1630.0
F03123,raspberries,7328.5,22.4359,44.0,33.47,7056.0
F03124,ramie raw or retted,941.2,31.4845,7.0,10.2,1470.0
F03125,sisal raw,315.5,29.0938,9.0,17.11,2458.0
F03126,sisal raw,194.5,29.8785,6.0,19.19,2083.0
F03127,other tropical fruits n e c,3568.6,24.6368,2.0,26.86,1750.0
F03128,other nuts in shell n e c,747.8,25.2653,8.0,11.52,1825.0
F03129,citrus fruit total,2116.1,25.9924,8.0,65.46,4350.0
F03130,lettuce and chicory,41165.0,24.9108,4.0,23.66,7500.0
F03131,cocoa beans,483.3,25.8682,4.0,62.17,1140.0
F03132,anise badian coriander cumin caraway fennel and juniper berries raw,1041.2,22.5666,14.0,16.32,3335.0
F03133,eggs primary,38415.0,19.6365,2.0,56.19,7800.0
F03134,broad beans and horse beans green,7328.2,28.5474,20.0,17.85,5475.0
F03135,cucumbers and gherkins,31736.8,31.0978,68.0,25.31,2535.0
F03136,mustard,106063.0,25.3147,6.0,40.77,5765.0
F03137,pomelos and grapefruits,15137.6,22.608,68.0,13.03,2065.0
F03138,chicory roots,8141.7,24.8395,5.0,54.97,5305.0
F03139,apricots,7449.8,22.9945,50.0,53.07,5891.0
F03140,cranberries,2013.0,23.986,20.0,23.16,4001.0
F03141,sunflower seed,2063.4,28.9636,4.0,41.49,2052.0
F03142,raw milk of buffalo,10379.0,23.3704,8.0,53.57,2305.0
F03143,other stimulant spice and aromatic crops n e c,601.7,27.2537,14.0,12.26,2200.0
F03144,cereals primary,3523.7,28.0295,4.0,40.06,2200.0
F03145,nutmeg mace cardamoms raw,369.8,29.9435,4.0,43.98,6069.0
F03146,rye,3090.1,23.1741,24.0,65.95,5350.0
F03147,cranberries,6502.6,23.0897,40.0,37.04,7500.0
F03148,bambara beans dry,691.7,25.099,30.0,42.54,3250.0
F03149,garlic,224.2,25.9795,4.0,29.97,2223.0
F03150,lupins,392.0,27.3296,4.0,69.03,3500.0
F03151,tung nuts,4307.8,10.0108,22.0,23.77,5554.0
F03152,cotton,9324.7,25.6896,10.0,52.9,7062.0
F03153,sisal raw,750.0,20.1257,44.0,40.63,7300.0
F03154,mango,652.3,35.6363,4.0,54.93,5000.0
F03155,mat leaves,4200.0,30.9023,4.0,12.94,4181.0
F03156,coconuts in shell,3952.1,31.7018,14.0,22.67,4300.0
F03157,potatoes,6027.5,29.7918,23.0,30.02,4425.0
F03158,coconut,298.2,29.1803,10.0,63.11,5500.0
F03159,asparagus,4099.0,28.0538,28.0,34.08,3040.0
F03160,sisal raw,195.4,34.7241,16.0,60.14,7500.0
F03161,other oil seeds n e c,1554.9,31.2718,5.0,47.52,4895.0
F03162,coconuts in shell,3261.7,25.3476,2.0,38.51,6550.0
F03163,lemons and limes,12445.2,27.7182,2.0,43.81,9075.0
F03164,mustard seed,560.1,26.6395,12.0,29.68,1500.0
F03165,bajra,15.0,24.173,13.0,23.88,2710.0
F03166,broad beans and horse beans dry,1485.8,29.0296,10.0,20.13,900.0
F03167,chilli,8880.6,41.656,2.0,48.79,2865.0
F03168,coconuts in shell,4132.1,24.1308,7.0,32.88,1650.0
F03169,tallowtree seeds,2470.4,29.0663,30.0,24.52,6040.0
F03170,chicory roots,8141.7,19.8671,11.0,26.02,3070.0
F03171,treenuts total,473.4,31.0856,21.0,36.03,3715.0
F03172,tangerines mandarins clementines,10343.0,28.6291,2.0,67.61,8200.0
F03173,other tropical fruits n e c,6323.2,21.0525,10.0,56.05,4350.0
F03174,mat leaves,4200.0,27.2743,23.0,34.27,4285.0
F03175,rice,3118.9,20.0837,3.0,56.84,2800.0
F03176,chillies and peppers dry raw,4708.1,29.1071,11.0,62.02,1850.0
